tag,eval_attribute,eval_group,metric,CI_quantile_95,comparator,baseline,delta
dro_auc_min,gender_concept_name,overall,net_benefit_rr_0.2_var,lower,8.791031147770133e-08,1.7361936303525476e-07,-6.450455819186921e-07
dro_auc_min,gender_concept_name,overall,net_benefit_rr_0.2_var,mid,3.932922457810527e-07,6.479938806524163e-07,-2.448570816649097e-07
dro_auc_min,gender_concept_name,overall,net_benefit_rr_0.2_var,upper,8.442177022619819e-07,1.335347971926294e-06,3.1596158076383795e-08
dro_loss_max,gender_concept_name,FEMALE,net_benefit_rr_0.075,lower,0.0107891008488086,0.0120498413291322,-0.0014755240192644
dro_loss_max,gender_concept_name,FEMALE,net_benefit_rr_0.075,mid,0.011164829245564,0.0123707333520672,-0.0011507545955637
dro_loss_max,gender_concept_name,FEMALE,net_benefit_rr_0.075,upper,0.0115286915320592,0.0126804184580321,-0.0009576667944104
dro_loss_max,gender_concept_name,FEMALE,net_benefit_rr_0.2,lower,-0.0022346868967231,0.0029578584743433,-0.0055100529554568
dro_loss_max,gender_concept_name,FEMALE,net_benefit_rr_0.2,mid,-0.0017829179865958,0.0032178486600039,-0.0049813816900729
dro_loss_max,gender_concept_name,FEMALE,net_benefit_rr_0.2,upper,0.0004621300709004,0.0035106960730171,-0.0027666472246554
dro_loss_max,gender_concept_name,MALE,net_benefit_rr_0.075,lower,0.0136683884444021,0.0146713203374786,-0.0012221596554435
dro_loss_max,gender_concept_name,MALE,net_benefit_rr_0.075,mid,0.0141157918753411,0.0151200274088488,-0.0010053547129708
dro_loss_max,gender_concept_name,MALE,net_benefit_rr_0.075,upper,0.0145667188779654,0.0155432199592465,-0.0007219765677774
dro_loss_max,gender_concept_name,MALE,net_benefit_rr_0.2,lower,-0.0025457916227286,0.0038752347410764,-0.0067903341687819
dro_loss_max,gender_concept_name,MALE,net_benefit_rr_0.2,mid,-0.0012780928002501,0.0043621172879004,-0.0056171059071673
dro_loss_max,gender_concept_name,MALE,net_benefit_rr_0.2,upper,-0.000295398016499,0.0047998685146753,-0.0047985316798384
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075,lower,0.0121245797722737,0.0132901455415175,-0.0013385199210837
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075,mid,0.012436945664152,0.0135562622732347,-0.0010768950881078
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075,upper,0.0127622027107405,0.0138179837832629,-0.000907746708
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_max,lower,0.0136683884444021,0.0146713203374786,-0.0012221596554435
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_max,mid,0.0141157918753411,0.0151200274088488,-0.0010053547129708
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_max,upper,0.0145667188779654,0.0155432199592465,-0.0007219765677774
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_min,lower,0.0107891008488086,0.0120498413291322,-0.0014755240192644
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_min,mid,0.011164829245564,0.0123707333520672,-0.0011507545955637
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_min,upper,0.0115286915320592,0.0126804184580321,-0.0009576667944104
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_var,lower,3.044703435819182e-06,2.4744795140559323e-06,-5.956970450744871e-08
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_var,mid,4.376215412775348e-06,3.7841588154927063e-06,6.249729510756146e-07
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.075_var,upper,5.9328311998962764e-06,5.307827064777236e-06,1.1742333958423391e-06
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2,lower,-0.0022554760394194,0.0034461343459402,-0.0059070484195043
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2,mid,-0.0014598745987845,0.003711490610829,-0.0051454555421145
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2,upper,9.266587949397315e-05,0.0039790147094195,-0.0036779171588204
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_max,lower,-0.0020970505339134,0.0038752347410764,-0.006593892833726
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_max,mid,-0.0009991284706575,0.0043621172879004,-0.0053698463727181
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_max,upper,0.0004621300709004,0.0047998685146753,-0.0037779064083455
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_min,lower,-0.0025457916227286,0.0029578584743433,-0.0057938871978926
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_min,mid,-0.0019043349422185,0.0032178486600039,-0.0051007680977565
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_min,upper,-0.000295398016499,0.0035106960730171,-0.0034641059539726
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_var,lower,7.822745475209544e-09,1.7361936303525476e-07,-1.152721531946259e-06
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_var,mid,3.3621435998743146e-07,6.479938806524163e-07,-2.901547133720175e-07
dro_loss_max,gender_concept_name,overall,net_benefit_rr_0.2_var,upper,1.0258500818690148e-06,1.335347971926294e-06,6.954617378764089e-07
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,ace_abs_logistic_logit,lower,0.0005486582664545,0.0207168618965591,-0.0225051714204466
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,ace_abs_logistic_logit,mid,0.0029093570796741,0.0223406808311411,-0.0193829342095941
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,ace_abs_logistic_logit,upper,0.0092524370951643,0.0240035984225293,-0.0135767493515802
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,auc,lower,0.7322019268831186,0.7348762267045111,-0.0044509324053213
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,auc,mid,0.7371709818620047,0.7387069128388892,-0.0009621109750896
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,auc,upper,0.7412697137707072,0.7418518647898957,0.0003125101015866
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,loss_bce,lower,0.294775538725362,0.299715001096517,-0.0055076681115626
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,loss_bce,mid,0.2975711448566152,0.3013149658404587,-0.003717417825809
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,loss_bce,upper,0.3014042195909912,0.3030154932129253,-0.0006179871892465
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_0.075,lower,0.0120024348906462,0.0115509650449377,0.0003434869021944
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_0.075,mid,0.0122553372619576,0.0117996838776524,0.0004530717779044
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_0.075,upper,0.0124857259695415,0.0120295413259453,0.0005614177576458
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_0.2,lower,0.0033088966574267,0.0027419799583097,0.0003831400066049
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_0.2,mid,0.0035569586562065,0.0029949788308048,0.0005544228417645
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_0.2,upper,0.0037720717126381,0.0032151790350822,0.0007521259327944
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_recalib_0.075,lower,0.0120120135735379,0.0120488256803185,-0.0001127326321221
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_recalib_0.075,mid,0.0122615303860171,0.0122848927941393,-2.5128437593432973e-05
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_recalib_0.075,upper,0.0124862314854846,0.0125098324940283,5.582956933686336e-05
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_recalib_0.2,lower,0.0032728691149465,0.0032081244550999,-3.536133048035531e-05
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_recalib_0.2,mid,0.0035470065072577,0.0034350060907924,0.0001004148426739
erm_subset,has_diabetes_type2_history,diabetes_type2_absent,net_benefit_rr_recalib_0.2,upper,0.0037825060955227,0.0036340110561335,0.0002848440987839
erm_subset,has_diabetes_type2_history,diabetes_type2_present,ace_abs_logistic_logit,lower,0.026425064020014,0.0203310031966963,-0.0016090373353831
erm_subset,has_diabetes_type2_history,diabetes_type2_present,ace_abs_logistic_logit,mid,0.0330624164366877,0.0265243355372962,0.0066904527022231
erm_subset,has_diabetes_type2_history,diabetes_type2_present,ace_abs_logistic_logit,upper,0.0409349454716176,0.0326531869133022,0.0151341610064573
erm_subset,has_diabetes_type2_history,diabetes_type2_present,auc,lower,0.6889153315760683,0.702715305549639,-0.0208118544570925
erm_subset,has_diabetes_type2_history,diabetes_type2_present,auc,mid,0.701795957257346,0.7150070101526037,-0.0132554036823679
erm_subset,has_diabetes_type2_history,diabetes_type2_present,auc,upper,0.7132453654328108,0.7258136607635298,-0.0060327025065986
erm_subset,has_diabetes_type2_history,diabetes_type2_present,loss_bce,lower,0.4585478877157328,0.4533587229270032,0.0021828804318623
erm_subset,has_diabetes_type2_history,diabetes_type2_present,loss_bce,mid,0.4664894339300085,0.4610137499541079,0.0054381520208795
erm_subset,has_diabetes_type2_history,diabetes_type2_present,loss_bce,upper,0.4744803677393958,0.4690257874636351,0.0088631195057436
erm_subset,has_diabetes_type2_history,diabetes_type2_present,net_benefit_rr_0.075,lower,0.0332539528241715,0.0335048140385744,-0.0006576101086656
erm_subset,has_diabetes_type2_history,diabetes_type2_present,net_benefit_rr_0.075,mid,0.0348424954359273,0.0351030604993587,-0.0002539308571344
erm_subset,has_diabetes_type2_history,diabetes_type2_present,net_benefit_rr_0.075,upper,0.0364528804146917,0.0367208784865803,8.992521489838194e-05
